run_id,trace_episode_id,scenario,method,training_seed,evaluation_episode_index,evaluation_seed,robot_random_seed,pedestrian_random_seed,step_index,t_s,record_type,robot_id,x_m,y_m,yaw_rad,vx_m_s,vy_m_s,omega_rad_s,final_goal_x,final_goal_y,residual_vx_m_s,residual_vy_m_s,residual_omega_rad_s,pair_i,pair_j,relative_x_m,relative_y_m,relative_vx_m_s,relative_vy_m_s,tau_CPA_s,d_CPA_m,edge_active,gate_value,active_neighbor_count,priority_state,source
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,114,11.4,robot_state,robot_3,2.1857786033530777,1.6722476866864555,,0.06043910206320105,-0.015572428842110115,0.031203809723989284,-6.0,-6.0,0.0,-0.0,-0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,114,11.4,gate_state,robot_3,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,114,11.4,robot_state,robot_4,0.6733138911121507,-6.223158672340428,,0.047411262921112994,0.01630254493871133,-0.006473099146231306,-6.0,6.0,0.0017816044855862856,-0.002029071794822812,0.00425304239615798,,,,,,,,,,,,yield,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,114,11.4,gate_state,robot_4,,,,,,,,,,,,,,,,,,,,,1.0,1,yield,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,115,11.5,robot_state,robot_1,-1.227337366490444,5.180078481274891,,0.08545023636826522,0.015627532503029416,0.05680996545025596,6.0,-6.0,0.0,-0.0,0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,115,11.5,gate_state,robot_1,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,115,11.5,robot_state,robot_2,-0.04142681200152883,-5.5718374392153045,,0.046939283384370395,-0.0018739674466476588,0.011192024256282233,6.0,6.0,0.0029218317940831184,-0.0027718092314898968,0.0026321513578295708,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,115,11.5,gate_state,robot_2,,,,,,,,,,,,,,,,,,,,,1.0,1,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,115,11.5,robot_state,robot_3,2.16903950284461,1.6388426117551396,,0.05978370792674829,-0.017853065276825793,0.03092384827332624,-6.0,-6.0,0.0,-0.0,-0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,115,11.5,gate_state,robot_3,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,115,11.5,robot_state,robot_4,0.6435889547407542,-6.224281283622736,,0.04626597382830727,0.01707847504589065,-0.005696740501307923,-6.0,6.0,-0.0003835801617242396,-0.0010011029662564397,0.002374619012698531,,,,,,,,,,,,yield,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,115,11.5,gate_state,robot_4,,,,,,,,,,,,,,,,,,,,,1.0,1,yield,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,116,11.600000000000001,robot_state,robot_1,-1.1724447681006998,5.156401797647843,,0.08178043652919045,0.011692601518916577,0.04161545716016345,6.0,-6.0,0.0,-0.0,0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,116,11.600000000000001,gate_state,robot_1,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,116,11.600000000000001,robot_state,robot_2,-0.011265203503707077,-5.5625388870087304,,0.04289410398040149,-0.0022458565838242572,-0.006473149094986962,6.0,6.0,0.0033962163142859936,-0.003186696907505393,0.0022673155181109905,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,116,11.600000000000001,gate_state,robot_2,,,,,,,,,,,,,,,,,,,,,1.0,1,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,116,11.600000000000001,robot_state,robot_3,2.1494078067231945,1.60184668493382,,0.053622660037649254,-0.018796895745112743,0.02876634989240552,-6.0,-6.0,0.0,-0.0,-0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,116,11.600000000000001,gate_state,robot_3,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,116,11.600000000000001,robot_state,robot_4,0.6083569683898719,-6.228241886505557,,0.04516895955797955,0.024457929679172843,-0.004304935248489217,-6.0,6.0,-0.0006480079027824104,-0.0009238000493496656,0.0021737441420555115,,,,,,,,,,,,yield,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,116,11.600000000000001,gate_state,robot_4,,,,,,,,,,,,,,,,,,,,,1.0,1,yield,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,117,11.700000000000001,robot_state,robot_1,-1.1176135260734272,5.13249143292085,,0.08817110923211575,0.009856972119291894,0.03510968573804637,6.0,-6.0,0.0,-0.0,0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,117,11.700000000000001,gate_state,robot_1,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,117,11.700000000000001,robot_state,robot_2,0.016273901749767516,-5.5531773722138045,,0.0404690465825423,0.0006878131417330357,-0.016639716609128486,6.0,6.0,0.00338975852355361,-0.0031932371202856302,0.0022629699669778347,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,117,11.700000000000001,gate_state,robot_2,,,,,,,,,,,,,,,,,,,,,1.0,1,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,117,11.700000000000001,robot_state,robot_3,2.1294151009608098,1.5665399021978486,,0.05518814084209395,-0.022436924189058148,0.0312852506560608,-6.0,-6.0,0.0,0.0,-0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,117,11.700000000000001,gate_state,robot_3,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,117,11.700000000000001,robot_state,robot_4,0.5727821030947757,-6.23662966585717,,0.04464965758965856,0.029472125418860583,-0.004628263415180591,-6.0,6.0,-0.0006546034128405154,-0.0009204510133713484,0.0021686528343707323,,,,,,,,,,,,yield,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,117,11.700000000000001,gate_state,robot_4,,,,,,,,,,,,,,,,,,,,,1.0,1,yield,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,118,11.8,robot_state,robot_1,-1.070979897352314,5.111672357041634,,0.09157346071351138,0.007497804251923736,0.02680267751871985,6.0,-6.0,0.0,-0.0,0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,118,11.8,gate_state,robot_1,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,118,11.8,robot_state,robot_2,0.03958373550157511,-5.542412279801856,,0.04996075511114008,0.008598338709672372,-0.022674470090120146,6.0,6.0,0.0033276549074798822,-0.0031798130366951227,0.0022009171079844236,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,118,11.8,gate_state,robot_2,,,,,,,,,,,,,,,,,,,,,1.0,1,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,118,11.8,robot_state,robot_3,2.112113731075821,1.5372644107661249,,0.05567725435578094,-0.024505566972366544,0.03316874313344662,-6.0,-6.0,0.0,0.0,-0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,118,11.8,gate_state,robot_3,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,118,11.8,robot_state,robot_4,0.54477553112108,-6.248046457220145,,0.03549572443682726,0.04066011649748952,-0.0056968781540022466,-6.0,6.0,-0.0006636404432356358,-0.0009178092004731297,0.0021514620166271925,,,,,,,,,,,,yield,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,118,11.8,gate_state,robot_4,,,,,,,,,,,,,,,,,,,,,1.0,1,yield,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,119,11.9,robot_state,robot_1,-1.023509283852916,5.089990618815312,,0.08784906013666528,0.0054121963282723964,0.01926308423980378,6.0,-6.0,0.0,-0.0,0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,119,11.9,gate_state,robot_1,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,119,11.9,robot_state,robot_2,0.06473874355246681,-5.527828734498259,,0.04807960226972462,0.011569728656379457,-0.02355262192631111,6.0,6.0,0.0033035820815712214,-0.0031816817354410887,0.002178846625611186,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,119,11.9,gate_state,robot_2,,,,,,,,,,,,,,,,,,,,,1.0,1,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,119,11.9,robot_state,robot_3,2.094954063001631,1.5073865509988675,,0.05325581543872984,-0.02294619173629379,0.03259028600859963,-6.0,-6.0,0.0,0.0,-0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,119,11.9,gate_state,robot_3,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,119,11.9,robot_state,robot_4,0.5200180966044508,-6.266557033267225,,0.023975021030299394,0.04779193228622658,-0.007877937606910577,-6.0,6.0,-0.0006484694895334542,-0.0009286183631047606,0.0021442724391818047,,,,,,,,,,,,yield,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,119,11.9,gate_state,robot_4,,,,,,,,,,,,,,,,,,,,,1.0,1,yield,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,120,12.0,robot_state,robot_1,-0.9680483683364292,5.064446648523612,,0.08806976172467465,0.004403449766924611,0.015650686580869617,6.0,-6.0,0.0,-0.0,0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,120,12.0,gate_state,robot_1,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,120,12.0,robot_state,robot_2,0.09347723538201394,-5.510140234933434,,0.04656380172550498,0.01220211405813257,-0.026242293983928914,6.0,6.0,0.003222245257347822,-0.0031600864604115486,0.0021330579183995724,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,120,12.0,gate_state,robot_2,,,,,,,,,,,,,,,,,,,,,1.0,1,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,120,12.0,robot_state,robot_3,2.0758113133140337,1.4721566666317663,,0.053031839658238156,-0.022910745757762207,0.03336041593362546,-6.0,-6.0,0.0,0.0,-0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,120,12.0,gate_state,robot_3,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,120,12.0,robot_state,robot_4,0.4951294959539779,-6.295400468745353,,0.01739970753396169,0.054029554615821915,-0.011322110538841879,-6.0,6.0,-0.000661190424580127,-0.000929735426325351,0.0021221742499619722,,,,,,,,,,,,yield,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,120,12.0,gate_state,robot_4,,,,,,,,,,,,,,,,,,,,,1.0,1,yield,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,121,12.100000000000001,robot_state,robot_1,-0.921010849683458,5.042821279169377,,0.09058818673530687,0.003876200614367699,0.013820976326004953,6.0,-6.0,0.0,-0.0,0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,121,12.100000000000001,gate_state,robot_1,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,121,12.100000000000001,robot_state,robot_2,0.11710761551109221,-5.498547348280731,,0.04338716866849271,0.0008083224001975906,-0.030309682062078402,6.0,6.0,0.003063482465222478,-0.0031178807839751244,0.002022659173235297,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,121,12.100000000000001,gate_state,robot_2,,,,,,,,,,,,,,,,,,,,,1.0,1,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,121,12.100000000000001,robot_state,robot_3,2.0602894158450766,1.4419952886025382,,0.05459701403565868,-0.0234376306603002,0.034872784928832126,-6.0,-6.0,0.00011238800652790815,-0.0,0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,121,12.100000000000001,gate_state,robot_3,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,121,12.100000000000001,robot_state,robot_4,0.4747824133242328,-6.322785334854023,,0.01810093231172278,0.05795855372894085,-0.01730364113487359,-6.0,6.0,-0.00032929927692748606,-0.00121000362560153,0.0019364150939509273,,,,,,,,,,,,yield,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,121,12.100000000000001,gate_state,robot_4,,,,,,,,,,,,,,,,,,,,,1.0,1,yield,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,122,12.200000000000001,robot_state,robot_1,-0.8669959264013916,5.018178645650135,,0.09448294203244595,0.003648964544342978,0.013021358760855476,6.0,-6.0,0.0,-0.0,0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,122,12.200000000000001,gate_state,robot_1,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,122,12.200000000000001,robot_state,robot_2,0.14539646129001502,-5.49126555832008,,0.0473386972338749,-0.0017804622373040237,-0.03555718920533459,6.0,6.0,0.0012008349876850843,-0.002326768357306719,0.002055305987596512,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,122,12.200000000000001,gate_state,robot_2,,,,,,,,,,,,,,,,,,,,,1.0,1,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,122,12.200000000000001,robot_state,robot_3,2.0432416900963606,1.4070792519937674,,0.05677937516835308,-0.024496039241561234,0.03642495820854026,-6.0,-6.0,6.589983240701258e-05,-0.0,0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,122,12.200000000000001,gate_state,robot_3,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,122,12.200000000000001,robot_state,robot_4,0.4487432237105892,-6.352927279596887,,0.026437620479039615,0.05838954832271243,-0.026305120923138806,-6.0,6.0,-0.0005528814508579671,-0.0012105365749448538,0.0019138972274959087,,,,,,,,,,,,yield,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,122,12.200000000000001,gate_state,robot_4,,,,,,,,,,,,,,,,,,,,,1.0,1,yield,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,123,12.3,robot_state,robot_1,-0.8221793898634847,4.997991604376762,,0.08788836705979051,0.0032471478113144103,0.011577756003331587,6.0,-6.0,0.0,-0.0,0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,123,12.3,gate_state,robot_1,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,123,12.3,robot_state,robot_2,0.17025498224521696,-5.4866844222349025,,0.04576938546494453,-0.0036984677279022406,-0.03374068777090097,6.0,6.0,0.0011115358211100101,-0.0022900947369635105,0.002027153968811035,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,123,12.3,gate_state,robot_2,,,,,,,,,,,,,,,,,,,,,1.0,1,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,123,12.3,robot_state,robot_3,2.0301296661635475,1.3774973353330342,,0.05393707739394043,-0.021640154552437764,0.03347656415730872,-6.0,-6.0,2.5779700081329793e-06,-0.0,0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,123,12.3,gate_state,robot_3,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,123,12.3,robot_state,robot_4,0.4234499344103772,-6.374378769208789,,0.03316360657561121,0.05016094288250461,-0.03078357250161786,-6.0,6.0,-0.0005688685923814774,-0.001194113865494728,0.0019284154986962676,,,,,,,,,,,,yield,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,123,12.3,gate_state,robot_4,,,,,,,,,,,,,,,,,,,,,1.0,1,yield,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,124,12.4,robot_state,robot_1,-0.7753218615808252,4.977196413016853,,0.08788836705979051,0.0032471478113144103,0.011577756003331587,6.0,-6.0,0.0,-0.0,0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,124,12.4,gate_state,robot_1,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,124,12.4,robot_state,robot_2,0.1984030701585843,-5.480245895169414,,0.04576938546494453,-0.0036984677279022406,-0.03374068777090097,6.0,6.0,0.0010389381786808372,-0.0021786883007735014,0.002019326901063323,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,124,12.4,gate_state,robot_2,,,,,,,,,,,,,,,,,,,,,1.0,1,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,124,12.4,robot_state,robot_3,2.0172411482237456,1.3461528782361631,,0.05393707739394043,-0.021640154552437764,0.03347656415730872,-6.0,-6.0,0.0,-0.0,0.0,,,,,,,,,,,,proceed,runtime_logged
mechanism_mixed_complex_s1_q0_e10200_605babe8a6e1a621,mixed_complex_s1_q0,mixed_complex,mo_gat_mappo,1,0,10200,10200030600,10200030697,124,12.4,gate_state,robot_3,,,,,,,,,,,,,,,,,,,,,0.0,0,proceed,runtime_logged
